Kanal;   Energie(keV); Impulse
     590;   532.4987;           20   
     591;   533.3739;           26   
     592;   534.2492;           32   
     593;   535.1245;           24   
     594;   535.9998;           24   
     595;   536.8750;           32   
     596;   537.7503;           27   
     597;   538.6256;           24   
     598;   539.5009;           26   
     599;   540.3761;           30   
     600;   541.2514;           32   
     601;   542.1267;           21   
     602;   543.0020;           23   
     603;   543.8772;           30   
     604;   544.7525;           25   
     605;   545.6278;           19   
     606;   546.5031;           22   
     607;   547.3783;           21   
     608;   548.2536;           16   
     609;   549.1289;           26   
     610;   550.0042;           28   
     611;   550.8794;           13   
     612;   551.7547;           22   
     613;   552.6300;           33   
     614;   553.5053;           21   
     615;   554.3805;           20   
     616;   555.2558;           28   
     617;   556.1311;           22   
     618;   557.0064;           18   
     619;   557.8816;           25   
     620;   558.7569;           20   
     621;   559.6322;           21   
     622;   560.5075;           26   
     623;   561.3827;           27   
     624;   562.2580;           21   
     625;   563.1333;           20   
     626;   564.0086;           19   
     627;   564.8838;           21   
     628;   565.7591;           28   
     629;   566.6344;           19   
     630;   567.5097;           26   
     631;   568.3849;           26   
     632;   569.2602;           28   
     633;   570.1355;           15   
     634;   571.0108;           27   
     635;   571.8860;           24   
     636;   572.7613;           26   
     637;   573.6366;           16   
     638;   574.5119;           22   
     639;   575.3871;           21   
     640;   576.2624;           26   
     641;   577.1377;           26   
     642;   578.0130;           21   
     643;   578.8882;           18   
     644;   579.7635;           19   
     645;   580.6388;           20   
     646;   581.5141;           14   
     647;   582.3893;           15   
     648;   583.2646;           25   
     649;   584.1399;           23   
     650;   585.0152;           14   
     651;   585.8904;           24   
     652;   586.7657;           16   
     653;   587.6410;           12   
     654;   588.5163;           25   
     655;   589.3915;           16   
     656;   590.2668;           15   
     657;   591.1421;           13   
     658;   592.0174;           19   
     659;   592.8926;           18   
     660;   593.7679;           12   
     661;   594.6432;           27   
     662;   595.5185;           20   
     663;   596.3937;           16   
     664;   597.2690;           15   
     665;   598.1443;           33   
     666;   599.0196;           12   
     667;   599.8948;           22   
     668;   600.7701;           16   
     669;   601.6454;           21   
     670;   602.5207;           19   
     671;   603.3959;           12   
     672;   604.2712;           23   
     673;   605.1465;           18   
     674;   606.0218;           17   
     675;   606.8970;           27   
     676;   607.7723;           16   
     677;   608.6476;           16   
     678;   609.5229;           18   
     679;   610.3981;           27   
     680;   611.2734;           15   
     681;   612.1487;           16   
     682;   613.0240;           16   
     683;   613.8992;           19   
     684;   614.7745;           21   
     685;   615.6498;           13   
     686;   616.5251;           17   
     687;   617.4003;           18   
     688;   618.2756;           18   
     689;   619.1509;           15   
     690;   620.0262;            9   
     691;   620.9014;           17   
     692;   621.7767;           15   
     693;   622.6520;           10   
     694;   623.5273;           15   
     695;   624.4025;           14   
     696;   625.2778;           14   
     697;   626.1531;           19   
     698;   627.0284;           13   
     699;   627.9036;           16   
     700;   628.7789;           11   
     701;   629.6542;           15   
     702;   630.5295;           15   
     703;   631.4047;           12   
     704;   632.2800;           16   
     705;   633.1553;           26   
     706;   634.0306;           13   
     707;   634.9058;           20   
     708;   635.7811;            5   
     709;   636.6564;           14   
     710;   637.5317;           12   
     711;   638.4069;           16   
     712;   639.2822;           16   
     713;   640.1575;           11   
     714;   641.0328;           12   
     715;   641.9080;           10   
     716;   642.7833;           14   
     717;   643.6586;            9   
     718;   644.5339;           13   
     719;   645.4091;           10   
     720;   646.2844;           17   
     721;   647.1597;           13   
     722;   648.0350;           14   
     723;   648.9102;           15   
     724;   649.7855;           17   
     725;   650.6608;           16   
     726;   651.5361;           12   
     727;   652.4113;           13   
     728;   653.2866;           13   
     729;   654.1619;            9   
     730;   655.0372;           17   
     731;   655.9124;           11   
     732;   656.7877;           18   
     733;   657.6630;           10   
     734;   658.5383;           10   
     735;   659.4135;           12   
     736;   660.2888;           12   
     737;   661.1641;            9   
     738;   662.0394;            8   
     739;   662.9146;           13   
     740;   663.7899;           12   
     741;   664.6652;            8   
     742;   665.5405;            8   
     743;   666.4157;           11   
     744;   667.2910;           15   
     745;   668.1663;            6   
     746;   669.0416;           19   
     747;   669.9168;           13   
     748;   670.7921;            8   
     749;   671.6674;           15   
     750;   672.5427;           15   
     751;   673.4179;           11   
     752;   674.2932;            8   
     753;   675.1685;           10   
     754;   676.0438;           17   
     755;   676.9190;           10   
     756;   677.7943;           16   
     757;   678.6696;           10   
     758;   679.5449;           17   
     759;   680.4201;           15   
     760;   681.2954;            9   
     761;   682.1707;            8   
     762;   683.0460;           13   
     763;   683.9212;           13   
     764;   684.7965;            9   
     765;   685.6718;            9   
     766;   686.5471;           14   
     767;   687.4223;            8   
     768;   688.2976;           13   
     769;   689.1729;           13   
     770;   690.0482;           10   
     771;   690.9234;            9   
     772;   691.7987;           12   
     773;   692.6740;           12   
     774;   693.5493;           21   
     775;   694.4245;           13   
     776;   695.2998;           18   
     777;   696.1751;           13   
     778;   697.0504;           18   
     779;   697.9256;           11   
     780;   698.8009;           22   
     781;   699.6762;           11   
     782;   700.5515;           21   
     783;   701.4267;           12   
     784;   702.3020;           14   
     785;   703.1773;           12   
     786;   704.0526;            6   
     787;   704.9278;           11   
     788;   705.8031;           13   
     789;   706.6784;            4   
     790;   707.5537;           14   
     791;   708.4289;           22   
     792;   709.3042;           13   
     793;   710.1795;           14   
     794;   711.0548;           10   
     795;   711.9300;           19   
     796;   712.8053;           24   
     797;   713.6806;           16   
     798;   714.5559;           20   
     799;   715.4311;           15   
     800;   716.3064;           19   
     801;   717.1817;           21   
     802;   718.0570;           22   
     803;   718.9322;           17   
     804;   719.8075;           11   
     805;   720.6828;           16   
     806;   721.5581;           24   
     807;   722.4333;           17   
     808;   723.3086;           19   
     809;   724.1839;           16   
     810;   725.0592;           24   
     811;   725.9344;            9   
     812;   726.8097;           31   
     813;   727.6850;           16   
     814;   728.5603;           21   
     815;   729.4355;           21   
     816;   730.3108;           25   
     817;   731.1861;           24   
     818;   732.0614;           26   
     819;   732.9366;           27   
     820;   733.8119;           25   
     821;   734.6872;           25   
     822;   735.5625;           30   
     823;   736.4377;           32   
     824;   737.3130;           21   
     825;   738.1883;           28   
     826;   739.0636;           31   
     827;   739.9388;           31   
     828;   740.8141;           27   
     829;   741.6894;           28   
     830;   742.5647;           38   
     831;   743.4399;           32   
     832;   744.3152;           33   
     833;   745.1905;           33   
     834;   746.0658;           26   
     835;   746.9410;           29   
     836;   747.8163;           24   
     837;   748.6916;           34   
     838;   749.5669;           25   
     839;   750.4421;           37   
     840;   751.3174;           48   
     841;   752.1927;           30   
