Kanal;   Energie(keV); Impulse
     762;   683.0460;           60   
     763;   683.9212;           58   
     764;   684.7965;           58   
     765;   685.6718;           69   
     766;   686.5471;           75   
     767;   687.4223;           64   
     768;   688.2976;           42   
     769;   689.1729;           40   
     770;   690.0482;           56   
     771;   690.9234;           46   
     772;   691.7987;           45   
     773;   692.6740;           52   
     774;   693.5493;           44   
     775;   694.4245;           48   
     776;   695.2998;           73   
     777;   696.1751;          107   
     778;   697.0504;           77   
     779;   697.9256;           60   
     780;   698.8009;           50   
     781;   699.6762;           51   
     782;   700.5515;           41   
     783;   701.4267;           34   
     784;   702.3020;           51   
     785;   703.1773;           54   
     786;   704.0526;           61   
     787;   704.9278;           43   
     788;   705.8031;           45   
     789;   706.6784;           40   
     790;   707.5537;           48   
     791;   708.4289;           45   
     792;   709.3042;           50   
     793;   710.1795;           43   
     794;   711.0548;           40   
     795;   711.9300;           48   
     796;   712.8053;           43   
     797;   713.6806;           48   
     798;   714.5559;           49   
     799;   715.4311;           52   
     800;   716.3064;           54   
     801;   717.1817;           46   
     802;   718.0570;           51   
     803;   718.9322;           45   
     804;   719.8075;           35   
     805;   720.6828;           63   
     806;   721.5581;           55   
     807;   722.4333;           53   
     808;   723.3086;           46   
     809;   724.1839;           47   
     810;   725.0592;           44   
     811;   725.9344;           48   
     812;   726.8097;           63   
     813;   727.6850;           70   
     814;   728.5603;           64   
     815;   729.4355;           46   
     816;   730.3108;           44   
     817;   731.1861;           67   
     818;   732.0614;           48   
     819;   732.9366;           51   
     820;   733.8119;           46   
     821;   734.6872;           54   
     822;   735.5625;           61   
     823;   736.4377;           51   
     824;   737.3130;           48   
     825;   738.1883;           51   
     826;   739.0636;           46   
     827;   739.9388;           58   
     828;   740.8141;           41   
     829;   741.6894;           52   
     830;   742.5647;           50   
     831;   743.4399;           49   
     832;   744.3152;           49   
     833;   745.1905;           45   
     834;   746.0658;           41   
     835;   746.9410;           47   
     836;   747.8163;           48   
     837;   748.6916;           51   
     838;   749.5669;           64   
     839;   750.4421;           50   
     840;   751.3174;           46   
     841;   752.1927;           35   
     842;   753.0680;           54   
     843;   753.9432;           44   
     844;   754.8185;           43   
     845;   755.6938;           39   
     846;   756.5691;           48   
     847;   757.4443;           40   
     848;   758.3196;           50   
     849;   759.1949;           51   
     850;   760.0702;           45   
     851;   760.9454;           34   
     852;   761.8207;           40   
     853;   762.6960;           47   
     854;   763.5713;           41   
     855;   764.4465;           57   
     856;   765.3218;           54   
     857;   766.1971;           54   
     858;   767.0724;           58   
     859;   767.9476;           50   
     860;   768.8229;           39   
     861;   769.6982;           40   
     862;   770.5735;           41   
     863;   771.4487;           49   
     864;   772.3240;           50   
     865;   773.1993;           46   
     866;   774.0746;           49   
     867;   774.9498;           46   
     868;   775.8251;           56   
     869;   776.7004;           48   
     870;   777.5757;           42   
     871;   778.4509;           53   
     872;   779.3262;           41   
     873;   780.2015;           53   
     874;   781.0768;           41   
     875;   781.9520;           43   
     876;   782.8273;           35   
     877;   783.7026;           56   
     878;   784.5779;           49   
     879;   785.4531;          107   
     880;   786.3284;          442   
     881;   787.2037;          852   
     882;   788.0790;          613   
     883;   788.9542;          189   
     884;   789.8295;           47   
     885;   790.7048;           26   
     886;   791.5801;           44   
     887;   792.4553;           41   
     888;   793.3306;           42   
     889;   794.2059;           49   
     890;   795.0812;           41   
     891;   795.9564;           34   
     892;   796.8317;           42   
     893;   797.7070;           42   
     894;   798.5823;           40   
     895;   799.4575;           38   
     896;   800.3328;           43   
     897;   801.2081;           48   
     898;   802.0834;           38   
     899;   802.9586;           42   
     900;   803.8339;           47   
     901;   804.7092;           49   
     902;   805.5845;           44   
     903;   806.4597;           40   
     904;   807.3350;           48   
     905;   808.2103;           33   
     906;   809.0856;           35   
     907;   809.9608;           37   
     908;   810.8361;           42   
     909;   811.7114;           35   
     910;   812.5867;           41   
     911;   813.4619;           41   
     912;   814.3372;           40   
     913;   815.2125;           52   
     914;   816.0878;           33   
     915;   816.9631;           42   
     916;   817.8383;           36   
     917;   818.7136;           57   
     918;   819.5889;           54   
     919;   820.4642;           49   
     920;   821.3394;           53   
     921;   822.2147;           34   
     922;   823.0900;           40   
     923;   823.9653;           42   
     924;   824.8405;           39   
     925;   825.7158;           43   
     926;   826.5911;           35   
     927;   827.4664;           49   
     928;   828.3416;           39   
     929;   829.2169;           43   
     930;   830.0922;           41   
     931;   830.9675;           40   
     932;   831.8427;           36   
     933;   832.7180;           38   
     934;   833.5933;           38   
     935;   834.4686;           42   
     936;   835.3438;           33   
     937;   836.2191;           44   
     938;   837.0944;           40   
     939;   837.9697;           38   
     940;   838.8449;           38   
     941;   839.7202;           38   
     942;   840.5955;           32   
     943;   841.4708;           42   
     944;   842.3460;           40   
     945;   843.2213;           43   
     946;   844.0966;           39   
     947;   844.9719;           39   
     948;   845.8471;           28   
     949;   846.7224;           43   
     950;   847.5977;           46   
     951;   848.4730;           32   
     952;   849.3482;           49   
     953;   850.2235;           60   
     954;   851.0988;           44   
     955;   851.9741;           42   
     956;   852.8493;           49   
     957;   853.7246;           44   
     958;   854.5999;           43   
     959;   855.4752;           38   
     960;   856.3504;           29   
     961;   857.2257;           38   
     962;   858.1010;           37   
     963;   858.9763;           43   
     964;   859.8515;           40   
     965;   860.7268;           35   
