Kanal;   Energie(keV); Impulse
     988;   880.8581;           63   
     989;   881.7334;           53   
     990;   882.6087;           37   
     991;   883.4840;           57   
     992;   884.3592;           60   
     993;   885.2345;           46   
     994;   886.1098;           58   
     995;   886.9851;           57   
     996;   887.8603;           47   
     997;   888.7356;           52   
     998;   889.6109;           48   
     999;   890.4862;           61   
    1000;   891.3614;           51   
    1001;   892.2367;           52   
    1002;   893.1120;           46   
    1003;   893.9873;           46   
    1004;   894.8625;           47   
    1005;   895.7378;           54   
    1006;   896.6131;           44   
    1007;   897.4884;           48   
    1008;   898.3636;           66   
    1009;   899.2389;           50   
    1010;   900.1142;           46   
    1011;   900.9895;           54   
    1012;   901.8647;           45   
    1013;   902.7400;           55   
    1014;   903.6153;           55   
    1015;   904.4906;           60   
    1016;   905.3658;           39   
    1017;   906.2411;           56   
    1018;   907.1164;           48   
    1019;   907.9917;           44   
    1020;   908.8669;           69   
    1021;   909.7422;           58   
    1022;   910.6175;           42   
    1023;   911.4928;           49   
    1024;   912.3680;           41   
    1025;   913.2433;           38   
    1026;   914.1186;           49   
    1027;   914.9939;           51   
    1028;   915.8691;           46   
    1029;   916.7444;           46   
    1030;   917.6197;           40   
    1031;   918.4950;           60   
    1032;   919.3702;           76   
    1033;   920.2455;           63   
    1034;   921.1208;           43   
    1035;   921.9961;           49   
    1036;   922.8713;           50   
    1037;   923.7466;           34   
    1038;   924.6219;           47   
    1039;   925.4972;           35   
    1040;   926.3724;           63   
    1041;   927.2477;           77   
    1042;   928.1230;           65   
    1043;   928.9983;           48   
    1044;   929.8735;           39   
    1045;   930.7488;           41   
    1046;   931.6241;           43   
    1047;   932.4994;           48   
    1048;   933.3746;           48   
    1049;   934.2499;           49   
    1050;   935.1252;           52   
    1051;   936.0005;           35   
    1052;   936.8757;           27   
    1053;   937.7510;           39   
    1054;   938.6263;           46   
    1055;   939.5016;           40   
    1056;   940.3768;           44   
    1057;   941.2521;           32   
    1058;   942.1274;           46   
    1059;   943.0027;           35   
    1060;   943.8779;           34   
    1061;   944.7532;           31   
    1062;   945.6285;           35   
    1063;   946.5038;           35   
