Kanal;   Energie(keV); Impulse
     535;   484.3585;           38   
     536;   485.2338;           44   
     537;   486.1091;           32   
     538;   486.9844;           32   
     539;   487.8596;           28   
     540;   488.7349;           29   
     541;   489.6102;           32   
     542;   490.4855;           43   
     543;   491.3607;           31   
     544;   492.2360;           33   
     545;   493.1113;           46   
     546;   493.9866;           36   
     547;   494.8618;           34   
     548;   495.7371;           25   
     549;   496.6124;           32   
     550;   497.4877;           27   
     551;   498.3629;           28   
     552;   499.2382;           27   
     553;   500.1135;           27   
     554;   500.9888;           32   
     555;   501.8640;           29   
     556;   502.7393;           31   
     557;   503.6146;           25   
     558;   504.4899;           23   
     559;   505.3651;           32   
     560;   506.2404;           31   
     561;   507.1157;           24   
     562;   507.9910;           29   
     563;   508.8662;           30   
     564;   509.7415;           20   
     565;   510.6168;           21   
     566;   511.4921;           19   
     567;   512.3673;           30   
     568;   513.2426;           26   
     569;   514.1179;           24   
     570;   514.9932;           52   
     571;   515.8684;           62   
     572;   516.7437;           81   
     573;   517.6190;           62   
     574;   518.4943;           50   
     575;   519.3695;           28   
     576;   520.2448;           25   
     577;   521.1201;           38   
     578;   521.9954;           22   
     579;   522.8706;           23   
     580;   523.7459;           27   
     581;   524.6212;           35   
     582;   525.4965;           24   
     583;   526.3717;           26   
     584;   527.2470;           22   
     585;   528.1223;           49   
     586;   528.9976;           32   
     587;   529.8728;           26   
     588;   530.7481;           27   
     589;   531.6234;           21   
     590;   532.4987;           31   
     591;   533.3739;           24   
     592;   534.2492;           22   
     593;   535.1245;           33   
     594;   535.9998;           29   
     595;   536.8750;           22   
     596;   537.7503;           30   
     597;   538.6256;           27   
     598;   539.5009;           22   
     599;   540.3761;           30   
     600;   541.2514;           31   
     601;   542.1267;           22   
     602;   543.0020;           22   
     603;   543.8772;           28   
     604;   544.7525;           28   
     605;   545.6278;           21   
     606;   546.5031;           24   
     607;   547.3783;           30   
     608;   548.2536;           28   
     609;   549.1289;           25   
     610;   550.0042;           18   
     611;   550.8794;           27   
     612;   551.7547;           35   
     613;   552.6300;           31   
     614;   553.5053;           30   
     615;   554.3805;           32   
     616;   555.2558;           26   
     617;   556.1311;           24   
     618;   557.0064;           18   
     619;   557.8816;           26   
     620;   558.7569;           27   
     621;   559.6322;           19   
     622;   560.5075;           26   
     623;   561.3827;           25   
     624;   562.2580;           18   
     625;   563.1333;           23   
     626;   564.0086;           35   
     627;   564.8838;           35   
     628;   565.7591;           28   
     629;   566.6344;           31   
     630;   567.5097;           26   
     631;   568.3849;           13   
     632;   569.2602;           15   
     633;   570.1355;           23   
     634;   571.0108;           31   
     635;   571.8860;           13   
     636;   572.7613;           24   
     637;   573.6366;           39   
     638;   574.5119;           25   
     639;   575.3871;           23   
     640;   576.2624;           38   
     641;   577.1377;           33   
     642;   578.0130;           26   
     643;   578.8882;           26   
     644;   579.7635;           31   
     645;   580.6388;           20   
     646;   581.5141;           34   
     647;   582.3893;           28   
     648;   583.2646;           22   
     649;   584.1399;           24   
     650;   585.0152;           27   
     651;   585.8904;           25   
     652;   586.7657;           27   
     653;   587.6410;           24   
     654;   588.5163;           46   
     655;   589.3915;           75   
     656;   590.2668;           70   
     657;   591.1421;           41   
     658;   592.0174;           22   
     659;   592.8926;           19   
     660;   593.7679;           23   
     661;   594.6432;           19   
     662;   595.5185;           23   
     663;   596.3937;           17   
     664;   597.2690;           27   
     665;   598.1443;           18   
     666;   599.0196;           18   
     667;   599.8948;           28   
     668;   600.7701;           20   
     669;   601.6454;           23   
     670;   602.5207;           17   
     671;   603.3959;           23   
     672;   604.2712;           21   
     673;   605.1465;           22   
     674;   606.0218;           25   
     675;   606.8970;           27   
     676;   607.7723;           17   
     677;   608.6476;           36   
     678;   609.5229;           25   
     679;   610.3981;           26   
     680;   611.2734;           20   
     681;   612.1487;           28   
     682;   613.0240;           18   
     683;   613.8992;           33   
     684;   614.7745;           55   
     685;   615.6498;           89   
     686;   616.5251;           89   
     687;   617.4003;           42   
     688;   618.2756;           30   
     689;   619.1509;           21   
     690;   620.0262;           17   
     691;   620.9014;           14   
     692;   621.7767;           13   
     693;   622.6520;           20   
     694;   623.5273;           16   
     695;   624.4025;           30   
     696;   625.2778;           14   
     697;   626.1531;           22   
     698;   627.0284;           18   
     699;   627.9036;           19   
     700;   628.7789;           23   
     701;   629.6542;           17   
     702;   630.5295;           22   
     703;   631.4047;           24   
     704;   632.2800;           18   
     705;   633.1553;           26   
     706;   634.0306;           14   
     707;   634.9058;           23   
     708;   635.7811;           17   
     709;   636.6564;           16   
     710;   637.5317;           26   
     711;   638.4069;           21   
     712;   639.2822;           24   
     713;   640.1575;           18   
     714;   641.0328;           23   
     715;   641.9080;           13   
     716;   642.7833;           21   
     717;   643.6586;           14   
     718;   644.5339;           24   
     719;   645.4091;           19   
     720;   646.2844;           25   
     721;   647.1597;           20   
     722;   648.0350;           27   
     723;   648.9102;           26   
     724;   649.7855;           18   
     725;   650.6608;           29   
     726;   651.5361;           15   
     727;   652.4113;           21   
     728;   653.2866;           15   
     729;   654.1619;           18   
     730;   655.0372;           28   
     731;   655.9124;           13   
     732;   656.7877;           21   
     733;   657.6630;           26   
     734;   658.5383;           20   
     735;   659.4135;           19   
     736;   660.2888;           24   
     737;   661.1641;           18   
     738;   662.0394;           22   
     739;   662.9146;           18   
     740;   663.7899;           15   
     741;   664.6652;           16   
     742;   665.5405;           25   
     743;   666.4157;           23   
     744;   667.2910;           19   
     745;   668.1663;           29   
     746;   669.0416;           30   
     747;   669.9168;            9   
     748;   670.7921;           19   
     749;   671.6674;           22   
     750;   672.5427;           17   
     751;   673.4179;           21   
     752;   674.2932;           17   
     753;   675.1685;           23   
     754;   676.0438;           15   
     755;   676.9190;           22   
     756;   677.7943;           17   
     757;   678.6696;           19   
     758;   679.5449;           21   
     759;   680.4201;           20   
     760;   681.2954;           23   
     761;   682.1707;           28   
     762;   683.0460;           27   
     763;   683.9212;           18   
     764;   684.7965;           24   
     765;   685.6718;           15   
     766;   686.5471;           22   
     767;   687.4223;           21   
     768;   688.2976;           15   
     769;   689.1729;           20   
     770;   690.0482;           28   
     771;   690.9234;           18   
     772;   691.7987;           22   
     773;   692.6740;           21   
     774;   693.5493;           15   
     775;   694.4245;           21   
     776;   695.2998;           18   
     777;   696.1751;           18   
     778;   697.0504;           19   
     779;   697.9256;           21   
     780;   698.8009;           31   
     781;   699.6762;           15   
     782;   700.5515;           20   
     783;   701.4267;           24   
     784;   702.3020;           18   
     785;   703.1773;           18   
     786;   704.0526;           20   
     787;   704.9278;           15   
     788;   705.8031;           20   
     789;   706.6784;           14   
     790;   707.5537;           23   
     791;   708.4289;           17   
     792;   709.3042;           20   
     793;   710.1795;           13   
     794;   711.0548;           16   
     795;   711.9300;           23   
     796;   712.8053;           19   
     797;   713.6806;           23   
     798;   714.5559;           22   
     799;   715.4311;           28   
     800;   716.3064;           18   
     801;   717.1817;            8   
     802;   718.0570;           18   
     803;   718.9322;           16   
     804;   719.8075;           17   
     805;   720.6828;           10   
     806;   721.5581;           10   
     807;   722.4333;            9   
     808;   723.3086;            8   
     809;   724.1839;           23   
     810;   725.0592;           21   
     811;   725.9344;           25   
     812;   726.8097;           10   
     813;   727.6850;           21   
     814;   728.5603;           18   
     815;   729.4355;           20   
     816;   730.3108;           19   
     817;   731.1861;           25   
     818;   732.0614;           18   
     819;   732.9366;           12   
     820;   733.8119;           25   
     821;   734.6872;           37   
     822;   735.5625;           28   
     823;   736.4377;           16   
     824;   737.3130;           21   
     825;   738.1883;           13   
     826;   739.0636;           17   
     827;   739.9388;           18   
     828;   740.8141;           18   
     829;   741.6894;           15   
     830;   742.5647;           20   
     831;   743.4399;           18   
     832;   744.3152;           19   
     833;   745.1905;           16   
     834;   746.0658;            8   
     835;   746.9410;           18   
     836;   747.8163;           13   
     837;   748.6916;           24   
     838;   749.5669;           18   
     839;   750.4421;           18   
     840;   751.3174;           12   
     841;   752.1927;           12   
     842;   753.0680;           16   
     843;   753.9432;           18   
     844;   754.8185;           20   
     845;   755.6938;           23   
     846;   756.5691;           10   
     847;   757.4443;           16   
     848;   758.3196;           22   
     849;   759.1949;           19   
