Kanal;   Energie(keV); Impulse
     708;   635.7811;          553   
     709;   636.6564;          521   
     710;   637.5317;          492   
     711;   638.4069;          523   
     712;   639.2822;          529   
     713;   640.1575;          555   
     714;   641.0328;          537   
     715;   641.9080;          537   
     716;   642.7833;          525   
     717;   643.6586;          548   
     718;   644.5339;          486   
     719;   645.4091;          531   
     720;   646.2844;          514   
     721;   647.1597;          518   
     722;   648.0350;          542   
     723;   648.9102;          517   
     724;   649.7855;          557   
     725;   650.6608;          506   
     726;   651.5361;          562   
     727;   652.4113;          531   
     728;   653.2866;          545   
     729;   654.1619;          528   
     730;   655.0372;          536   
     731;   655.9124;          522   
     732;   656.7877;          521   
     733;   657.6630;          503   
     734;   658.5383;          482   
     735;   659.4135;          527   
     736;   660.2888;          522   
     737;   661.1641;          511   
     738;   662.0394;          558   
     739;   662.9146;          544   
     740;   663.7899;          549   
     741;   664.6652;          522   
     742;   665.5405;          516   
     743;   666.4157;          575   
     744;   667.2910;          585   
     745;   668.1663;          514   
     746;   669.0416;          501   
     747;   669.9168;          518   
     748;   670.7921;          512   
     749;   671.6674;          476   
     750;   672.5427;          472   
     751;   673.4179;          550   
     752;   674.2932;          511   
     753;   675.1685;          487   
     754;   676.0438;          464   
     755;   676.9190;          520   
     756;   677.7943;          553   
     757;   678.6696;          541   
     758;   679.5449;          478   
     759;   680.4201;          480   
     760;   681.2954;          480   
     761;   682.1707;          515   
     762;   683.0460;          494   
     763;   683.9212;          521   
     764;   684.7965;          492   
     765;   685.6718;          484   
     766;   686.5471;          512   
     767;   687.4223;          464   
     768;   688.2976;          489   
     769;   689.1729;          476   
     770;   690.0482;          488   
     771;   690.9234;          494   
     772;   691.7987;          510   
     773;   692.6740;          487   
     774;   693.5493;          512   
     775;   694.4245;          527   
     776;   695.2998;          478   
     777;   696.1751;          498   
     778;   697.0504;          499   
     779;   697.9256;          512   
     780;   698.8009;          470   
     781;   699.6762;          473   
     782;   700.5515;          474   
     783;   701.4267;          470   
     784;   702.3020;          481   
     785;   703.1773;          517   
     786;   704.0526;          512   
     787;   704.9278;          491   
     788;   705.8031;          464   
     789;   706.6784;          430   
     790;   707.5537;          432   
     791;   708.4289;          506   
     792;   709.3042;          543   
     793;   710.1795;          463   
     794;   711.0548;          497   
     795;   711.9300;          458   
     796;   712.8053;          452   
     797;   713.6806;          489   
     798;   714.5559;          491   
     799;   715.4311;          495   
     800;   716.3064;          465   
     801;   717.1817;          496   
     802;   718.0570;          453   
     803;   718.9322;          468   
     804;   719.8075;          457   
     805;   720.6828;          471   
     806;   721.5581;          488   
     807;   722.4333;          457   
     808;   723.3086;          440   
     809;   724.1839;          435   
     810;   725.0592;          458   
     811;   725.9344;          435   
     812;   726.8097;          496   
     813;   727.6850;          715   
     814;   728.5603;          882   
     815;   729.4355;          659   
     816;   730.3108;          515   
     817;   731.1861;          442   
     818;   732.0614;          450   
     819;   732.9366;          435   
     820;   733.8119;          415   
     821;   734.6872;          432   
     822;   735.5625;          443   
     823;   736.4377;          440   
     824;   737.3130;          415   
     825;   738.1883;          419   
     826;   739.0636;          426   
     827;   739.9388;          411   
     828;   740.8141;          459   
     829;   741.6894;          437   
     830;   742.5647;          455   
     831;   743.4399;          455   
     832;   744.3152;          484   
     833;   745.1905;          447   
     834;   746.0658;          432   
     835;   746.9410;          440   
     836;   747.8163;          419   
     837;   748.6916;          420   
     838;   749.5669;          446   
     839;   750.4421;          416   
     840;   751.3174;          423   
     841;   752.1927;          440   
     842;   753.0680;          402   
     843;   753.9432;          416   
     844;   754.8185;          450   
     845;   755.6938;          430   
     846;   756.5691;          540   
     847;   757.4443;          439   
     848;   758.3196;          434   
     849;   759.1949;          396   
     850;   760.0702;          418   
     851;   760.9454;          422   
     852;   761.8207;          420   
     853;   762.6960;          431   
     854;   763.5713;          442   
     855;   764.4465;          453   
     856;   765.3218;          439   
     857;   766.1971;          437   
     858;   767.0724;          472   
     859;   767.9476;          426   
     860;   768.8229;          561   
     861;   769.6982;          678   
     862;   770.5735;          563   
     863;   771.4487;          434   
     864;   772.3240;          428   
     865;   773.1993;          467   
     866;   774.0746;          462   
     867;   774.9498;          458   
     868;   775.8251;          424   
     869;   776.7004;          376   
     870;   777.5757;          359   
     871;   778.4509;          411   
     872;   779.3262;          406   
     873;   780.2015;          419   
     874;   781.0768;          390   
     875;   781.9520;          380   
     876;   782.8273;          441   
     877;   783.7026;          441   
     878;   784.5779;          368   
     879;   785.4531;          398   
     880;   786.3284;          498   
     881;   787.2037;          507   
     882;   788.0790;          438   
     883;   788.9542;          404   
     884;   789.8295;          394   
     885;   790.7048;          392   
     886;   791.5801;          403   
     887;   792.4553;          373   
     888;   793.3306;          394   
     889;   794.2059;          400   
     890;   795.0812;          495   
     891;   795.9564;          613   
     892;   796.8317;          578   
     893;   797.7070;          438   
     894;   798.5823;          408   
     895;   799.4575;          400   
     896;   800.3328;          391   
     897;   801.2081;          388   
     898;   802.0834;          386   
     899;   802.9586;          418   
     900;   803.8339;          403   
     901;   804.7092;          400   
     902;   805.5845;          418   
     903;   806.4597;          398   
     904;   807.3350;          418   
     905;   808.2103;          372   
     906;   809.0856;          384   
     907;   809.9608;          355   
     908;   810.8361;          392   
     909;   811.7114;          347   
     910;   812.5867;          357   
     911;   813.4619;          383   
     912;   814.3372;          346   
     913;   815.2125;          396   
     914;   816.0878;          388   
     915;   816.9631;          391   
     916;   817.8383;          376   
     917;   818.7136;          384   
     918;   819.5889;          370   
     919;   820.4642;          386   
     920;   821.3394;          361   
     921;   822.2147;          384   
     922;   823.0900;          342   
     923;   823.9653;          400   
     924;   824.8405;          384   
     925;   825.7158;          366   
     926;   826.5911;          382   
     927;   827.4664;          383   
     928;   828.3416;          323   
     929;   829.2169;          382   
     930;   830.0922;          362   
     931;   830.9675;          421   
     932;   831.8427;          416   
     933;   832.7180;          365   
     934;   833.5933;          353   
     935;   834.4686;          388   
     936;   835.3438;          372   
     937;   836.2191;          419   
     938;   837.0944;          420   
     939;   837.9697;          415   
     940;   838.8449;          401   
     941;   839.7202;          374   
     942;   840.5955;          396   
     943;   841.4708;          421   
     944;   842.3460;          424   
     945;   843.2213;          366   
     946;   844.0966;          348   
     947;   844.9719;          363   
     948;   845.8471;          329   
     949;   846.7224;          361   
     950;   847.5977;          350   
     951;   848.4730;          360   
     952;   849.3482;          358   
     953;   850.2235;          346   
     954;   851.0988;          354   
     955;   851.9741;          366   
     956;   852.8493;          363   
