Kanal;   Energie(keV); Impulse
     847;   757.4443;           10   
     848;   758.3196;            4   
     849;   759.1949;            3   
     850;   760.0702;            2   
     851;   760.9454;            3   
     852;   761.8207;            6   
     853;   762.6960;            2   
     854;   763.5713;            4   
     855;   764.4465;            4   
     856;   765.3218;            7   
     857;   766.1971;            3   
     858;   767.0724;            4   
     859;   767.9476;            3   
     860;   768.8229;            4   
     861;   769.6982;            3   
     862;   770.5735;            0   
     863;   771.4487;            6   
     864;   772.3240;            9   
     865;   773.1993;            4   
     866;   774.0746;            2   
     867;   774.9498;            2   
     868;   775.8251;            1   
     869;   776.7004;            3   
     870;   777.5757;            7   
     871;   778.4509;            3   
     872;   779.3262;            4   
     873;   780.2015;            3   
     874;   781.0768;            5   
     875;   781.9520;            1   
     876;   782.8273;            6   
     877;   783.7026;            1   
     878;   784.5779;            3   
     879;   785.4531;            5   
     880;   786.3284;            3   
     881;   787.2037;            3   
     882;   788.0790;            2   
     883;   788.9542;            3   
     884;   789.8295;            1   
     885;   790.7048;            3   
     886;   791.5801;            4   
     887;   792.4553;            0   
     888;   793.3306;            2   
     889;   794.2059;            2   
     890;   795.0812;            7   
     891;   795.9564;            2   
     892;   796.8317;            6   
     893;   797.7070;            2   
     894;   798.5823;            3   
     895;   799.4575;            3   
     896;   800.3328;            7   
     897;   801.2081;            4   
     898;   802.0834;            2   
     899;   802.9586;            1   
     900;   803.8339;            2   
     901;   804.7092;            6   
     902;   805.5845;            3   
     903;   806.4597;            1   
     904;   807.3350;            1   
     905;   808.2103;            3   
     906;   809.0856;            5   
     907;   809.9608;            2   
     908;   810.8361;            4   
     909;   811.7114;            9   
     910;   812.5867;            2   
     911;   813.4619;            2   
     912;   814.3372;            6   
     913;   815.2125;            3   
     914;   816.0878;            2   
     915;   816.9631;            2   
     916;   817.8383;            5   
     917;   818.7136;            4   
     918;   819.5889;            4   
     919;   820.4642;            6   
     920;   821.3394;            8   
     921;   822.2147;            2   
     922;   823.0900;            1   
     923;   823.9653;            0   
     924;   824.8405;            4   
     925;   825.7158;            2   
     926;   826.5911;            1   
     927;   827.4664;            4   
     928;   828.3416;            4   
     929;   829.2169;            1   
     930;   830.0922;            1   
     931;   830.9675;            3   
     932;   831.8427;            2   
     933;   832.7180;            1   
     934;   833.5933;            4   
     935;   834.4686;            3   
     936;   835.3438;            3   
     937;   836.2191;            3   
     938;   837.0944;            4   
