Kanal;   Energie(keV); Impulse
     858;   767.0724;            4   
     859;   767.9476;            2   
     860;   768.8229;            5   
     861;   769.6982;            5   
     862;   770.5735;            3   
     863;   771.4487;            2   
     864;   772.3240;            0   
     865;   773.1993;            3   
     866;   774.0746;            5   
     867;   774.9498;            7   
     868;   775.8251;            3   
     869;   776.7004;            4   
     870;   777.5757;            2   
     871;   778.4509;            0   
     872;   779.3262;            1   
     873;   780.2015;            5   
     874;   781.0768;            4   
     875;   781.9520;            0   
     876;   782.8273;            2   
     877;   783.7026;            1   
     878;   784.5779;            0   
     879;   785.4531;            1   
     880;   786.3284;            3   
     881;   787.2037;            2   
     882;   788.0790;            1   
     883;   788.9542;            1   
     884;   789.8295;            0   
     885;   790.7048;            2   
     886;   791.5801;            1   
     887;   792.4553;            2   
     888;   793.3306;            1   
     889;   794.2059;            2   
     890;   795.0812;            6   
     891;   795.9564;            4   
     892;   796.8317;            3   
     893;   797.7070;            4   
     894;   798.5823;            1   
     895;   799.4575;            0   
     896;   800.3328;            4   
     897;   801.2081;            3   
     898;   802.0834;            3   
     899;   802.9586;            5   
     900;   803.8339;            2   
     901;   804.7092;            2   
     902;   805.5845;            1   
     903;   806.4597;            6   
     904;   807.3350;            5   
     905;   808.2103;            2   
     906;   809.0856;            3   
     907;   809.9608;            1   
     908;   810.8361;            2   
     909;   811.7114;            0   
     910;   812.5867;            3   
     911;   813.4619;            4   
     912;   814.3372;            0   
     913;   815.2125;            2   
     914;   816.0878;            1   
     915;   816.9631;            2   
     916;   817.8383;            2   
     917;   818.7136;            3   
     918;   819.5889;            3   
     919;   820.4642;            1   
     920;   821.3394;            2   
     921;   822.2147;            1   
     922;   823.0900;            1   
     923;   823.9653;            2   
     924;   824.8405;            2   
     925;   825.7158;            3   
     926;   826.5911;            2   
     927;   827.4664;            0   
     928;   828.3416;            2   
     929;   829.2169;            3   
     930;   830.0922;            2   
     931;   830.9675;            4   
     932;   831.8427;            2   
     933;   832.7180;            4   
     934;   833.5933;            0   
     935;   834.4686;            2   
     936;   835.3438;            2   
     937;   836.2191;            4   
     938;   837.0944;            0   
     939;   837.9697;            0   
     940;   838.8449;            3   
     941;   839.7202;            3   
     942;   840.5955;            4   
     943;   841.4708;            1   
     944;   842.3460;            2   
     945;   843.2213;            1   
     946;   844.0966;            2   
     947;   844.9719;            3   
     948;   845.8471;            1   
     949;   846.7224;            4   
     950;   847.5977;            3   
     951;   848.4730;            0   
     952;   849.3482;            3   
     953;   850.2235;            5   
     954;   851.0988;            2   
     955;   851.9741;            2   
     956;   852.8493;            2   
     957;   853.7246;            0   
     958;   854.5999;            5   
     959;   855.4752;            1   
     960;   856.3504;            3   
     961;   857.2257;            1   
     962;   858.1010;            2   
     963;   858.9763;            2   
     964;   859.8515;            4   
     965;   860.7268;            3   
     966;   861.6021;            4   
     967;   862.4774;            6   
     968;   863.3526;            2   
     969;   864.2279;            3   
     970;   865.1032;            2   
     971;   865.9785;            2   
     972;   866.8537;            3   
     973;   867.7290;            2   
     974;   868.6043;            3   
     975;   869.4796;            5   
     976;   870.3548;            0   
     977;   871.2301;            4   
     978;   872.1054;            3   
     979;   872.9807;            2   
     980;   873.8559;            1   
     981;   874.7312;            3   
     982;   875.6065;            1   
     983;   876.4818;            6   
     984;   877.3570;            4   
     985;   878.2323;            3   
     986;   879.1076;            2   
     987;   879.9829;            6   
     988;   880.8581;            3   
     989;   881.7334;            2   
     990;   882.6087;            4   
     991;   883.4840;            2   
     992;   884.3592;            2   
     993;   885.2345;            4   
     994;   886.1098;            5   
     995;   886.9851;            2   
     996;   887.8603;            2   
     997;   888.7356;            4   
     998;   889.6109;            2   
     999;   890.4862;            4   
    1000;   891.3614;            1   
    1001;   892.2367;            2   
    1002;   893.1120;            2   
    1003;   893.9873;            4   
    1004;   894.8625;            3   
    1005;   895.7378;            0   
    1006;   896.6131;            0   
    1007;   897.4884;            4   
    1008;   898.3636;            0   
    1009;   899.2389;            2   
    1010;   900.1142;            0   
    1011;   900.9895;            1   
    1012;   901.8647;            1   
    1013;   902.7400;            3   
    1014;   903.6153;            2   
    1015;   904.4906;            2   
    1016;   905.3658;            2   
    1017;   906.2411;            3   
    1018;   907.1164;            1   
    1019;   907.9917;            0   
    1020;   908.8669;            3   
    1021;   909.7422;            2   
    1022;   910.6175;            7   
    1023;   911.4928;            8   
    1024;   912.3680;            5   
    1025;   913.2433;            8   
    1026;   914.1186;            0   
    1027;   914.9939;            3   
    1028;   915.8691;            1   
    1029;   916.7444;            5   
    1030;   917.6197;            1   
    1031;   918.4950;            5   
    1032;   919.3702;            2   
    1033;   920.2455;            5   
    1034;   921.1208;            1   
    1035;   921.9961;            3   
    1036;   922.8713;            0   
    1037;   923.7466;            3   
    1038;   924.6219;            1   
    1039;   925.4972;            1   
    1040;   926.3724;            1   
    1041;   927.2477;            2   
    1042;   928.1230;            4   
    1043;   928.9983;            1   
    1044;   929.8735;            1   
    1045;   930.7488;            1   
    1046;   931.6241;            2   
    1047;   932.4994;            2   
    1048;   933.3746;            2   
    1049;   934.2499;            1   
    1050;   935.1252;            4   
    1051;   936.0005;            0   
    1052;   936.8757;            3   
    1053;   937.7510;            1   
    1054;   938.6263;            2   
    1055;   939.5016;            2   
    1056;   940.3768;            1   
    1057;   941.2521;            0   
    1058;   942.1274;            3   
    1059;   943.0027;            2   
    1060;   943.8779;            4   
    1061;   944.7532;            1   
    1062;   945.6285;            2   
    1063;   946.5038;            1   
    1064;   947.3790;            1   
    1065;   948.2543;            5   
