Kanal;   Energie(keV); Impulse
     466;   423.9646;         6132   
     467;   424.8398;         6164   
     468;   425.7151;         6269   
     469;   426.5904;         6177   
     470;   427.4657;         6360   
     471;   428.3409;         6249   
     472;   429.2162;         6333   
     473;   430.0915;         6360   
     474;   430.9668;         6338   
     475;   431.8420;         6481   
     476;   432.7173;         6465   
     477;   433.5926;         6458   
     478;   434.4679;         6446   
     479;   435.3431;         6673   
     480;   436.2184;         6431   
     481;   437.0937;         6617   
     482;   437.9690;         6509   
     483;   438.8442;         6694   
     484;   439.7195;         6678   
     485;   440.5948;         6762   
     486;   441.4701;         6624   
     487;   442.3453;         6728   
     488;   443.2206;         6929   
     489;   444.0959;         7048   
     490;   444.9712;         6839   
     491;   445.8464;         6933   
     492;   446.7217;         6885   
     493;   447.5970;         7027   
     494;   448.4723;         6921   
     495;   449.3475;         7009   
     496;   450.2228;         6884   
     497;   451.0981;         6968   
     498;   451.9734;         6996   
     499;   452.8486;         7135   
     500;   453.7239;         7173   
     501;   454.5992;         7261   
     502;   455.4745;         7194   
     503;   456.3497;         7159   
     504;   457.2250;         7324   
     505;   458.1003;         7260   
     506;   458.9756;         7209   
     507;   459.8508;         7268   
     508;   460.7261;         7242   
     509;   461.6014;         7315   
     510;   462.4767;         7482   
     511;   463.3519;         7345   
     512;   464.2272;         7453   
     513;   465.1025;         7335   
     514;   465.9778;         7478   
     515;   466.8530;         7339   
     516;   467.7283;         7454   
     517;   468.6036;         7340   
     518;   469.4789;         7344   
     519;   470.3541;         7354   
     520;   471.2294;         7384   
     521;   472.1047;         7325   
     522;   472.9800;         7253   
     523;   473.8552;         7058   
     524;   474.7305;         6858   
     525;   475.6058;         6633   
     526;   476.4811;         6557   
     527;   477.3563;         6315   
     528;   478.2316;         5906   
     529;   479.1069;         5796   
     530;   479.9822;         5658   
     531;   480.8574;         5456   
     532;   481.7327;         5221   
     533;   482.6080;         5174   
     534;   483.4833;         5074   
     535;   484.3585;         5033   
     536;   485.2338;         5124   
     537;   486.1091;         5067   
     538;   486.9844;         4854   
     539;   487.8596;         4771   
