Kanal;   Energie(keV); Impulse
     738;   662.0394;           16   
     739;   662.9146;           11   
     740;   663.7899;           11   
     741;   664.6652;            9   
     742;   665.5405;           13   
     743;   666.4157;           10   
     744;   667.2910;           18   
     745;   668.1663;           18   
     746;   669.0416;           11   
     747;   669.9168;           11   
     748;   670.7921;           16   
     749;   671.6674;           11   
     750;   672.5427;           10   
     751;   673.4179;           14   
     752;   674.2932;           11   
     753;   675.1685;           10   
     754;   676.0438;            8   
     755;   676.9190;            8   
     756;   677.7943;            9   
     757;   678.6696;            9   
     758;   679.5449;           12   
     759;   680.4201;            9   
     760;   681.2954;           11   
     761;   682.1707;           16   
     762;   683.0460;            8   
     763;   683.9212;           15   
     764;   684.7965;            9   
     765;   685.6718;            7   
     766;   686.5471;            7   
     767;   687.4223;            6   
     768;   688.2976;           14   
     769;   689.1729;           11   
     770;   690.0482;           12   
     771;   690.9234;            8   
     772;   691.7987;            9   
     773;   692.6740;            7   
     774;   693.5493;            7   
     775;   694.4245;            7   
     776;   695.2998;           12   
     777;   696.1751;            6   
     778;   697.0504;           14   
     779;   697.9256;           11   
     780;   698.8009;            7   
     781;   699.6762;           15   
     782;   700.5515;            7   
     783;   701.4267;           18   
     784;   702.3020;           12   
     785;   703.1773;            9   
     786;   704.0526;           10   
     787;   704.9278;            9   
     788;   705.8031;            8   
     789;   706.6784;           10   
     790;   707.5537;            3   
     791;   708.4289;            7   
     792;   709.3042;            9   
     793;   710.1795;           12   
     794;   711.0548;           14   
     795;   711.9300;           14   
     796;   712.8053;            6   
     797;   713.6806;           18   
     798;   714.5559;            4   
     799;   715.4311;           13   
     800;   716.3064;           12   
     801;   717.1817;            7   
     802;   718.0570;            7   
     803;   718.9322;            9   
     804;   719.8075;           13   
     805;   720.6828;           10   
     806;   721.5581;           11   
     807;   722.4333;            9   
     808;   723.3086;           13   
     809;   724.1839;           12   
     810;   725.0592;           13   
     811;   725.9344;            5   
     812;   726.8097;            4   
     813;   727.6850;            5   
     814;   728.5603;            9   
     815;   729.4355;            5   
     816;   730.3108;            5   
     817;   731.1861;            9   
     818;   732.0614;           10   
     819;   732.9366;           11   
     820;   733.8119;            8   
     821;   734.6872;            8   
     822;   735.5625;           15   
     823;   736.4377;           10   
     824;   737.3130;            6   
     825;   738.1883;            4   
     826;   739.0636;            9   
     827;   739.9388;            7   
     828;   740.8141;           15   
     829;   741.6894;            4   
     830;   742.5647;            8   
     831;   743.4399;           12   
     832;   744.3152;            5   
     833;   745.1905;           10   
     834;   746.0658;            8   
     835;   746.9410;            7   
     836;   747.8163;            7   
     837;   748.6916;            9   
     838;   749.5669;            6   
     839;   750.4421;            4   
     840;   751.3174;            7   
     841;   752.1927;            9   
     842;   753.0680;            8   
     843;   753.9432;            7   
     844;   754.8185;            5   
     845;   755.6938;            9   
     846;   756.5691;            4   
     847;   757.4443;            5   
     848;   758.3196;            8   
     849;   759.1949;            5   
     850;   760.0702;           11   
     851;   760.9454;            6   
     852;   761.8207;           10   
     853;   762.6960;            5   
     854;   763.5713;            9   
     855;   764.4465;            4   
     856;   765.3218;           13   
     857;   766.1971;            6   
     858;   767.0724;            6   
     859;   767.9476;            7   
     860;   768.8229;            8   
     861;   769.6982;            9   
     862;   770.5735;            2   
     863;   771.4487;            8   
     864;   772.3240;            5   
     865;   773.1993;            7   
     866;   774.0746;            9   
     867;   774.9498;            4   
     868;   775.8251;            6   
     869;   776.7004;            4   
     870;   777.5757;            2   
     871;   778.4509;            6   
     872;   779.3262;            1   
     873;   780.2015;            6   
     874;   781.0768;            4   
     875;   781.9520;           10   
     876;   782.8273;            7   
     877;   783.7026;            9   
     878;   784.5779;            8   
     879;   785.4531;            7   
     880;   786.3284;            6   
     881;   787.2037;            5   
     882;   788.0790;           10   
     883;   788.9542;            9   
     884;   789.8295;           10   
     885;   790.7048;            3   
     886;   791.5801;            6   
     887;   792.4553;            2   
     888;   793.3306;            7   
     889;   794.2059;            7   
     890;   795.0812;           11   
     891;   795.9564;            5   
     892;   796.8317;            4   
     893;   797.7070;            4   
     894;   798.5823;            5   
     895;   799.4575;            8   
     896;   800.3328;            5   
     897;   801.2081;            7   
     898;   802.0834;            6   
     899;   802.9586;            2   
     900;   803.8339;            0   
     901;   804.7092;            4   
     902;   805.5845;            4   
     903;   806.4597;            4   
     904;   807.3350;            6   
     905;   808.2103;            4   
     906;   809.0856;            6   
     907;   809.9608;            6   
     908;   810.8361;            5   
     909;   811.7114;            8   
     910;   812.5867;           10   
     911;   813.4619;            4   
     912;   814.3372;            7   
     913;   815.2125;            5   
     914;   816.0878;           10   
     915;   816.9631;            1   
     916;   817.8383;            8   
     917;   818.7136;            2   
     918;   819.5889;            5   
     919;   820.4642;            5   
     920;   821.3394;           10   
     921;   822.2147;            3   
     922;   823.0900;            6   
